Verse,Text,Stage
Ezek 47:18,û pəʔat  qādîm  mi bên  ḥawrān  û mi bên  dammeśeq  û mi bên  ha gilʕād  û mi bên  ʔereṣ  yiśrāʔēl  ha yardēn  mi gəbûl  ʕal  ha yom  ha qadmônî  tāmōddû  wə ʔēt  pəʔat  qādîmā,Transitional Biblical Hebrew
Ezek 3:10,wa yōmer  ʔēlāy  ben  ʔādām  ʔet  kol  dəbāray  ʔăšer  ʔădabbēr  ʔēlêkā  qaḥ  bi ləbābəkā  û bə ʔoznêkā  šəmāʕ,Transitional Biblical Hebrew
Ezek 38:15,û bātā  mi məqôməkā  mi yarkətê  ṣāpôn  ʔattā  wə ʕammîm  rabbîm  ʔittāk  rōkəbê  sûsîm  kullām  qāhāl  gādôl  wə ḥayil  rāb,Transitional Biblical Hebrew
Isa 51:4,haqšîbû  ʔēlay  ʕammî  û ləʔûmmî  ʔēlay  haʔăzînû  kî  tôrā  mē ʔittî  tēṣē  û mišpāṭî  lə ʔôr  ʕammîm  ʔargîaʕ,Transitional Biblical Hebrew
Isa 46:13,qērabtî  ṣidqātî  lō  tirḥāq  û təšûʕātî  lō  təʔaḥēr  wə nātattî  bə ṣiyyôn  təšûʕā  lə yiśrāʔēl  tipʔartî,Transitional Biblical Hebrew
Jer 8:1,bā  ʕēt  ha hî  nəʔum  yəhwāh  yôṣîʔû  ʔet  ʕaṣmôt  maləkê  yəhûdā  wə ʔet  ʕaṣmôt  śārāʸw  wə ʔet  ʕaṣmôt  ha kōhănîm  wə ʔēt  ʕaṣmôt  ha nəbîʔîm  wə ʔēt  ʕaṣmôt  yôšəbê  yərûšālāim  mi qibrêhem,Transitional Biblical Hebrew
Ezek 20:35,wə hēbētî  ʔetəkem  ʔel  midbar  hā ʕammîm  wə nišpaṭtî  ʔittəkem  šām  pānîm  ʔel  pānîm,Transitional Biblical Hebrew
Jer 8:7,gam  ḥăsîdā  ba  šāmayim  yādəʕā  môʕădêhā  wə tōr  wə sîs  wə ʕāgûr  šāmərû  ʔet  ʕēt  bōʔānā  wə ʕammî  lō  yādəʕû  ʔēt  mišpaṭ  yəhwāh,Transitional Biblical Hebrew
Ezek 40:7,wə ha tā  qānê  ʔeḥād  ʔōrek  wə qānê  ʔeḥād  rōḥab  û bên  ha tāʔîm  ḥāmēš  ʔammôt  wə sap  ha šaʕar  mē ʔēṣel  ʔûlām  ha šaʕar  mē ha bayit  qānê  ʔeḥād,Transitional Biblical Hebrew
Ezek 41:24,û šəttayim  dəlātôt  la  dəlātôt  štayim  mûsabbôt  dəlātôt  štayim  lə delet  ʔeḥāt  û šəttê  dəlātôt  lā  ʔaḥeret,Transitional Biblical Hebrew
Jer 32:3,ʔăšer  kəlāʔô  ṣidqiyyāhû  melek  yəhûdā  lē ʔmōr  maddûaʕ  ʔattā  nibbā  lē ʔmōr  kō  ʔāmar  yəhwāh  hinnî  nōtēn  ʔet  hā ʕîr  ha zōt  bə yad  melek  bābel  û ləkādāh,Transitional Biblical Hebrew
Jer 51:18,hebel  hēmmā  maʕăśē  taʕtuʕîm  bə ʕēt  pəquddātām  yōbēdû,Transitional Biblical Hebrew
Ezek 19:14,wa tēṣē  ʔēš  mi maṭṭē  baddêhā  piryāh  ʔākālā  wə lō  hāyā  bāh  maṭṭē  ʕōz  šēbeṭ  li məšôl  qînā  hî  wa təhî  lə qînā,Transitional Biblical Hebrew
Isa 45:1,kō  ʔāmar  yəhwāh  li məšîḥô  lə kôreš  ʔăšer  heḥĕzaqtî  bi ymînô  lə rad  lə pānāʸw  gôyim  û motnê  məlākîm  ʔăpattēaḥ  li pəttōaḥ  lə pānāʸw  dəlātayim  û šəʕārîm  lō  yissāgērû,Transitional Biblical Hebrew
Ezek 44:29,ha minḥā  wə ha ḥaṭṭāt  wə hā ʔāšām  hēmmā  yōkəlûm  wə kol  ḥērem  bə yiśrāʔēl  lāhem  yihyê,Transitional Biblical Hebrew
Ezek 9:7,wa yōmer  ʔălêhem  ṭamməʔû  ʔet  ha bayit  û malʔû  ʔet  ha ḥăṣērôt  ḥălālîm  ṣēʔû  wə yāṣəʔû  wə hikkû  bā  ʕîr,Transitional Biblical Hebrew
Jer 31:10,šimʕû  dəbar  yəhwāh  gôyim  wə haggîdû  bā  ʔiyyîm  mi merḥāq  wə ʔimrû  məzārē  yiśrāʔēl  yəqabbəṣennû  û šəmārô  kə rōʕê  ʕedrô,Transitional Biblical Hebrew
Ezek 7:8,ʕattā  mi qārôb  ʔešpôk  ḥămātî  ʕālayik  wə killêtî  ʔappî  bāk  û šəpaṭtîk  ki dərākāyik  wə nātattî  ʕālayik  ʔēt  kol  tôʕăbôtāyik,Transitional Biblical Hebrew
Jer 4:10,wā ʔōmar  ʔăhāh  ʔădōnāy  yəhwih  ʔākēn  haššē  hiššētā  lā  ʕām  ha zê  wə li yrûšālaim  lē ʔmōr  šālôm  yihyê  lākem  wə nāgəʕā  ḥereb  ʕad  ha nāpeš,Transitional Biblical Hebrew
Isa 46:10,maggîd  mē rēšît  ʔaḥărît  û mi qedem  ʔăšer  lō  naʕăśû  ʔōmēr  ʕăṣātî  tāqûm  wə kol  ḥepṣî  ʔeʕĕśê,Transitional Biblical Hebrew
Jer 3:12,hālōk  wə qārātā  ʔet  ha dəbārîm  hā ʔēllê  ṣāpônā  wə ʔāmartā  šûbā  məšubā  yiśrāʔēl  nəʔum  yəhwāh  lô  ʔappîl  pānay  bākem  kî  ḥāsîd  ʔănî  nəʔum  yəhwāh  lō  ʔeṭṭôr  lə ʕôlām,Transitional Biblical Hebrew
Jer 19:6,lākēn  hinnē  yāmîm  bāʔîm  nəʔum  yəhwāh  wə lō  yiqqārē  la  māqôm  ha zê  ʕôd  ha tōpet  wə gê  ben hinnōm  kî  ʔim  gê  ha hărēgā,Transitional Biblical Hebrew
Jer 5:29,ha ʕal  ʔēllê  lō  ʔepqōd  nəʔum  yəhôāh  ʔim  bə gôy  ʔăšer  kā zê  lō  titnaqqēm  napšî,Transitional Biblical Hebrew
Ezek 16:39,wə nātattî  ʔôtāk  bə yādām  wə hārəsû  gabbēk  wə nittəṣû  rāmōtayik  wə hipšîṭû  ʔôtāk  bəgādayik  wə lāqəḥû  kəlê  tipʔartēk  wə hinnîḥûk  ʕêrōm  wə ʕeryā,Transitional Biblical Hebrew
Ezek 18:24,û bə šûb  ṣaddîq  mi ṣidqātô  wə ʕāśā  ʕāwel  kə kōl  ha tôʕēbôt  ʔăšer  ʕāśā  hā rāšāʕ  yaʕăśê  wā ḥāy  kol  ṣidqōtāʸw  ʔăšer  ʕāśā  lō  tizzākarnā  bə maʕălô  ʔăšer  māʕal  û bə ḥaṭṭātô  ʔăšer  ḥāṭā  bām  yāmût,Transitional Biblical Hebrew
Jer 32:24,hinnē  ha sōləlôt  bāʔû  hā ʕîr  lə lākədāh  wə hā ʕîr  nittənā  bə yad  ha kaśdîm  ha nilḥāmîm  ʕālêhā  mi pənê  ha ḥereb  wə hā rāʕāb  wə ha dāber  wa ʔăšer  dibbartā  hāyā  wə hinnəkā  rōʔê,Transitional Biblical Hebrew
Jer 22:3,kō  ʔāmar  yəhwāh  ʕăśû  mišpāṭ  û ṣədāqā  wə haṣṣîlû  gāzûl  mi yad  ʕāšôq  wə gēr  yātôm  wə ʔalmānā  ʔal  tōnû  ʔal  taḥmōsû  wə dām  nāqî  ʔal  tišpəkû  ba  māqôm  ha zê,Transitional Biblical Hebrew
Ezek 38:18,wə hāyā  ba  yôm  ha hû  bə yôm  bô  gôg  ʕal  ʔadmat  yiśrāʔēl  nəʔum  ʔădōnāy  yəhwih  taʕălê  ḥămātî  bə ʔappî,Transitional Biblical Hebrew
Isa 46:12,šimʕû  ʔēlay  ʔabbîrê  lēb  hā rəḥôqîm  mi ṣədāqā,Transitional Biblical Hebrew
Ezek 40:18,wə hā riṣəpā  ʔel  ketep  ha šəʕārîm  lə ʕummat  ʔōrek  ha šəʕārîm  hā riṣəpā  ha taḥtônā,Transitional Biblical Hebrew
Jer 9:6,lākēn  kō  ʔāmar  yəhwāh  ṣəbāʔôt  hinnî  ṣôrəpām  û bəḥantîm  kî  ʔêk  ʔeʕĕśê  mi pənê  bat  ʕammî,Transitional Biblical Hebrew
Isa 47:6,qāṣaptî  ʕal  ʕammî  ḥillaltî  naḥălātî  wā ʔettənēm  bə yādēk  lō  śamt  lāhem  raḥămîm  ʕal  zāqēn  hikbadt  ʕullēk  məʔōd,Transitional Biblical Hebrew
Jer 4:11,bā  ʕēt  ha hî  yēʔāmēr  lā  ʕām  ha zê  wə li yrûšālaim  rûaḥ  ṣaḥ  šəpāyîm  ba  midbār  derek  bat  ʕammî  lô  li zərôt  wə lô  lə hābar,Transitional Biblical Hebrew
Ezek 15:6,lākēn  kō  ʔāmar  ʔădōnāy  yəhwih  ka ʔăšer  ʕēṣ  ha gepen  bə ʕēṣ  ha yaʕar  ʔăšer  nətattiʸw  lā  ʔēš  lə ʔoklā  kēn  nātattî  ʔet  yōšəbê  yərûšālāim,Transitional Biblical Hebrew
Ezek 38:5,pāras  kûš  û pûṭ  ʔittām  kullām  māgēn  wə kôbāʕ,Transitional Biblical Hebrew
Jer 36:30,lākēn  kō  ʔāmar  yəhwāh  ʕal  yəhôyāqîm  melek  yəhûdā  lō  yihyê  lô  yôšēb  ʕal  kissē  dāwid  wə niblātô  tihyê  mušleket  la  ḥōreb  ba  yôm  wə la  qeraḥ  ba  lāyəlā,Transitional Biblical Hebrew
Ezek 39:17,wə ʔattā  ben  ʔādām  kō  ʔāmar  ʔădōnāy  yəhôih  ʔĕmōr  lə ṣippôr  kol  kānāp  û lə kōl  ḥayyat  ha śādê  hiqqābəṣû  wā bōʔû  hēʔāsəpû  mi sābîb  ʕal  zibḥî  ʔăšer  ʔănî  zōbēaḥ  lākem  zebaḥ  gādôl  ʕal  hārê  yiśrāʔēl  wa ʔăkaltem  bāśār  û šətîtem  dām,Transitional Biblical Hebrew
Isa 41:14,ʔal  tîrəʔî  tôlaʕat  yaʕăqōb  mətê  yiśrāʔēl  ʔănî  ʕăzartîk  nəʔum  yəhwāh  wə gōʔălēk  qədôš  yiśrāʔēl,Transitional Biblical Hebrew
Ezek 7:20,û ṣəbî  ʕedyô  lə gāʔôn  śāmāhû  wə ṣalmê  tôʕăbōtām  šiqqûṣêhem  ʕāśû  bô  ʕal  kēn  nətattiʸw  lāhem  lə niddā,Transitional Biblical Hebrew
Jer 9:15,wa hăpiṣôtîm  ba  gôyim  ʔăšer  lō  yādəʕû  hēmmā  wa ʔăbôtām  wə šillaḥtî  ʔaḥărêhem  ʔet  ha ḥereb  ʕad  kallôtî  ʔôtām,Transitional Biblical Hebrew
Ezek 23:45,wa ʔănāšîm  ṣaddîqim  hēmmā  yišpəṭû  ʔôtəhem  mišpaṭ  nōʔăpôt  û mišpaṭ  šōpəkôt  dām  kî  nōʔăpōt  hēnnā  wə dām  bi ydêhen,Transitional Biblical Hebrew
Ezek 23:5,wa tizen  ʔohᵒlā  taḥtāy  wa taʕgab  ʕal  məʔahăbêhā  ʔel  ʔaššûr  qərôbîm,Transitional Biblical Hebrew
Jer 37:9,kō  ʔāmar  yəhwāh  ʔal  taššiʔû  napšōtêkem  lē ʔmōr  hālōk  yēləkû  mē ʕālênû  ha kaśdîm  kî  lō  yēlēkû,Transitional Biblical Hebrew
Jer 16:10,wə hāyā  kî  taggîd  lā  ʕām  ha zê  ʔēt  kol  ha dəbārîm  hā ʔēllê  wə ʔāmərû  ʔēlêkā  ʕal  mê  dibber  yəhwāh  ʕālênû  ʔēt  kol  hā rāʕā  ha gədôlā  ha zōt  û mê  ʕăwōnēnû  û mê  ḥaṭṭātēnû  ʔăšer  ḥāṭānû  la yhwāh  ʔĕlōhênû,Transitional Biblical Hebrew
Jer 50:24,yāqōšəttî  lāk  wə gam  nilkadt  bābel  wə ʔat  lō  yādāʕat  nimṣēt  wə gam  nitpaśt  kî  ba yhwāh  hitgārît,Transitional Biblical Hebrew
Ezek 10:11,bə lektām  ʔel  ʔarbaʕat  ribʕêhem  yēlēkû  lō  yissabbû  bə lektām  kî  ha māqôm  ʔăšer  yipnê  hā rōš  ʔaḥărāʸw  yēlēkû  lō  yissabbû  bə lektām,Transitional Biblical Hebrew
Jer 4:2,wə nišbaʕtā  ḥay  yəhwāh  be ʔĕmet  bə mišpāṭ  û bi ṣədāqā  wə hitbārəkû  bô  gôyim  û bô  yithallālû,Transitional Biblical Hebrew
Jer 15:13,ḥêləkā  wə ʔôṣərôtêkā  lā baz  ʔettēn  lō  bi məḥîr  û bə kol  ḥaṭṭôtêkā  û bə kol  gəbûlêkā,Transitional Biblical Hebrew
Jer 14:13,wā ʔōmar  ʔăhāh  ʔădōnāy  yəhwih  hinnē  ha nəbiʔîm  ʔōmərîm  lāhem  lō  tirʔû  ḥereb  wə rāʕāb  lō  yihyê  lākem  kî  šəlôm  ʔĕmet  ʔettēn  lākem  ba  māqôm  ha zê,Transitional Biblical Hebrew
Isa 52:14,ka ʔăšer  šāməmû  ʕālêkā  rabbîm  kēn  mišḥat  mē ʔîš  marʔēhû  wə tōʔărô  mi bənê  ʔādām,Transitional Biblical Hebrew
Jer 14:11,wa yōmer  yəhwāh  ʔēlāy  ʔal  titpallēl  bəʕad  hā ʕām  ha zê  lə ṭôbā,Transitional Biblical Hebrew
Jer 42:10,ʔim  šôb  tēšəbû  bā  ʔāreṣ  ha zōt  û bānîtî  ʔetəkem  wə lō  ʔêĕrōs  wə nāṭaʕtî  ʔetəkem  wə lō  ʔettôš  kî  niḥamtî  ʔel  hā rāʕā  ʔăšer  ʕāśîtî  lākem,Transitional Biblical Hebrew
Jer 2:16,gam  bənê  nōp  wə taḥpanḥēs  yirʕûk  qodqōd,Transitional Biblical Hebrew
Ezek 7:9,wə lō  tāḥôs  ʕênî  wə lō  ʔeḥmôl  ki dərākayik  ʕālayik  ʔettēn  wə tôʕăbôtayik  bə tôkēk  tihyênā  wi ydaʕtem  kî  ʔănî  yəhwāh  makkê,Transitional Biblical Hebrew
Ezek 34:11,kî  kō  ʔāmar  ʔădōnāy  yəhwih  hinnî  ʔānî  wə dāraštî  ʔet  ṣōnî  û biqqartîm,Transitional Biblical Hebrew
Ezek 42:18,ʔēt  rûaḥ  ha dārôm  mādād  ḥămēš  mēʔôt  qānîm  bi qənē  ha middā,Transitional Biblical Hebrew
Jer 31:8,hinnî  mēbî  ʔôtām  mē ʔereṣ  ṣāpôn  wə qibbaṣtîm  mi yarkətê  ʔāreṣ  bom  ʕiwwēr  û pissēaḥ  hārā  wə yōledet  yaḥdāw  qāhāl  gādôl  yāšûbû  hēnnā,Transitional Biblical Hebrew
Ezek 35:9,šimmôt  ʕôlām  ʔettenəkā  wə ʕārêkā  lō  tāšōbənā  wi ydaʕtem  kî  ʔănî  yəhwāh,Transitional Biblical Hebrew
Jer 24:1,hirʔanî  yəhwāh  wə hinnē  šənê  dûdāʔê  təʔēnîm  mûʕādîm  li pənê  hêkal  yəhwāh  ʔaḥărê  haglôt  nəbûkadreṣṣar  melek  bābel  ʔet  yəkonyāhû  ben  yəhôyāqîm  melek  yəhûdā  wə ʔet  śārê  yəhûdā  wə ʔet  he ḥārāš  wə ʔet  ha masgēr  mi yrûšālaim  wa yəbiʔēm  bābel,Transitional Biblical Hebrew
Jer 23:2,lākēn  kō  ʔāmar  yəhwāh  ʔĕlōhê  yiśrāʔēl  ʕal  hā rōʕîm  hā rōʕîm  ʔet  ʕammî  ʔattem  hăpiṣōtem  ʔet  ṣōnî  wa taddiḥûm  wə lō  pəqadtem  ʔōtām  hinnî  pōqēd  ʕălêkem  ʔet  rōaʕ  maʕallêkem  nəʔum  yəhwāh,Transitional Biblical Hebrew
Ezek 16:32,hā ʔiššā  ha mənāʔāpet  taḥat  ʔîšāh  tiqqaḥ  ʔet  zārîm,Transitional Biblical Hebrew
Ezek 23:22,lākēn  ʔohᵒlîbā  kō  ʔāmar  ʔădōnāy  yəhwih  hinnî  mēʕîr  ʔet  məʔahăbayik  ʕālayik  ʔēt  ʔăšer  nāqəʕā  napšēk  mēhem  wa hăbētîm  ʕālayik  mi sābîb,Transitional Biblical Hebrew
Jer 15:18,lāmmā  hāyā  kəʔēbî  neṣaḥ  û makkātî  ʔănûšā  mēʔănā  hērāpē  hāyô  tihyê  lî  kəmô  ʔakzāb  mayim  lō  neʔĕmānû,Transitional Biblical Hebrew
Isa 40:31,wə qôyē  yəhwāh  yaḥălîpû  kōaḥ  yaʕălû  ʔēber  ka  nəšārîm  yārûṣû  wə lō  yîgāʕû  yēləkû  wə lō  yîʕāpû,Transitional Biblical Hebrew
Ezek 16:27,wə hinnē  nāṭîtî  yādî  ʕālayik  wā ʔegraʕ  ḥuqqēk  wā ʔettənēk  bə nepeš  śōnəʔôtayik  bənôt  pəlištîm  ha niklāmôt  mi darkēk  zimmā,Transitional Biblical Hebrew
Jer 25:21,ʔet  ʔĕdôm  wə ʔet  môʔāb  wə ʔet  bənê  ʕammôn,Transitional Biblical Hebrew
Jer 51:23,wə nippaṣtî  bəkā  rōʕê  wə ʕedrô  wə nippaṣtî  bəkā  ʔikkār  wə ṣimdô  wə nippaṣtî  bəkā  paḥôt  û səgānîm,Transitional Biblical Hebrew
Ezek 18:20,ha nepeš  ha ḥōṭēt  hî  tāmût  bēn  lō  yiśśā  ba ʕăwōn  hā ʔāb  wə ʔāb  lō  yiśśā  ba ʕăwōn  ha bēn  ṣidqat  ha ṣaddîq  ʕālāʸw  tihyê  wə rišʕat  hā rāšāʕ  ʕālāʸw  tihyê,Transitional Biblical Hebrew
Jer 32:25,wə ʔattā  ʔāmartā  ʔēlay  ʔădōnāy  yəhwih  qənē  ləkā  ha śādê  ba  kesep  wə hāʕēd  ʕēdîm  wə hā ʕîr  nittənā  bə yad  ha kaśdîm,Transitional Biblical Hebrew
Ezek 33:15,ḥăbōl  yāšîb  rāšāʕ  gəzēlā  yəšallēm  bə ḥuqqôt  ha ḥayyîm  hālak  lə biltî  ʕăśôt  ʕāwel  ḥāyô  yiḥyê  lō  yāmût,Transitional Biblical Hebrew
Ezek 40:48,wa yəbiʔēnî  ʔel  ʔulām  ha bayit  wa yāmod  ʔēl  ʔulām  ḥāmēš  ʔammôt  mi pō  wə ḥāmēš  ʔammôt  mi pō  wə rōḥab  ha šaʕar  šālōš  ʔammôt  mi pô  wə šālōš  ʔammôt  mi pô,Transitional Biblical Hebrew
Jer 48:36,ʕal  kēn  libbî  lə môʔāb  ka ḥălilîm  yêĕmê  wə libbî  ʔel  ʔanšê  qîr ḥereś  ka ḥălîlîm  yêĕmê  ʕal  kēn  yitrat  ʕāśā  ʔābādû,Transitional Biblical Hebrew
Isa 50:10,mî  bākem  yərē  yəhwāh  šōmēaʕ  bə qôl  ʕabdô  ʔăšer  hālak  ḥăšēkîm  wə ʔên  nōgah  lô  yibṭaḥ  bə šēm  yəhwāh  wə yiššāʕēn  bē ʔlōhāʸw,Transitional Biblical Hebrew
Jer 1:3,wa yəhî  bi ymê  yəhôyāqîm  ben  yōšiyyāhû  melek  yəhûdā  ʕad  tōm  ʕaštê  ʕeśrē  šānā  lə ṣidqiyyāhû  ben  yōšiyyāhû  melek  yəhûdā  ʕad  gəlôt  yərûšālaim  ba  ḥōdeš  ha ḥămîšî,Transitional Biblical Hebrew
Jer 33:4,kî  kō  ʔāmar  yəhwāh  ʔĕlōhê  yiśrāʔēl  ʕal  bāttê  hā ʕîr  ha zōt  wə ʕal  bāttê  maləkê  yəhûdā  ha nətuṣîm  ʔel  ha sōləlôt  wə ʔel  he ḥāreb,Transitional Biblical Hebrew
Ezek 12:15,wə yādəʕû  kî  ʔănî  yəhwāh  ba hăpîṣî  ʔôtām  ba  gôyim  wə zērîtî  ʔôtām  bā  ʔărāṣôt,Transitional Biblical Hebrew
Isa 45:22,pənû  ʔēlay  wə hiwwāšəʕû  kol  ʔapsê  ʔāreṣ  kî  ʔănî  ʔēl  wə ʔên  ʕôd,Transitional Biblical Hebrew
Ezek 40:44,û mi ḥûṣā  la  šaʕar  ha pənîmî  lišəkôt  šārîm  be  ḥāṣēr  ha pənîmî  ʔăšer  ʔel  ketep  šaʕar  ha ṣāpôn  û pənêhem  derek  ha dārôm  ʔeḥād  ʔel  ketep  šaʕar  ha qādîm  pənê  derek  ha ṣāpōn,Transitional Biblical Hebrew
Jer 42:12,wə ʔettēn  lākem  raḥămîm  wə riḥam  ʔetəkem  wə hēšîb  ʔetəkem  ʔel  ʔadmatəkem,Transitional Biblical Hebrew
Ezek 40:6,wa yābô  ʔel  šaʕar  ʔăšer  pānāʸw  derek  ha qādîmā  wa yaʕal  bə maʕălôtāʸw  wa yāmod  ʔet  sap  ha šaʕar  qānê  ʔeḥād  rōḥab  wə ʔēt  sap  ʔeḥād  qānê  ʔeḥād  rōḥab,Transitional Biblical Hebrew
Jer 4:20,šeber  ʕal  šeber  niqrā  kî  šuddədā  kol  hā ʔāreṣ  pitʔōm  šuddədû  ʔōholay  regaʕ  yərîʕōtāy,Transitional Biblical Hebrew
Ezek 48:32,wə ʔel  pəʔat  qādîmā  ḥămēš  mēʔôt  wə ʔarbaʕat  ʔălāpîm  û šəʕārîm  šəlōšā  wə šaʕar  yôsēp  ʔeḥād  šaʕar  binyāmin  ʔeḥād  šaʕar  dān  ʔeḥād,Transitional Biblical Hebrew
Jer 23:3,wa ʔănî  ʔăqabbēṣ  ʔet  šəʔērît  ṣōnî  mi kōl  hā ʔărāṣôt  ʔăšer  hiddaḥtî  ʔōtām  šām  wa hăšibōtî  ʔethen  ʕal  nəwēhen  û pārû  wə rābû,Transitional Biblical Hebrew
Jer 14:14,wa yōmer  yəhwāh  ʔēlay  šeqer  ha nəbiʔîm  nibbəʔîm  bi šəmî  lō  šəlaḥtîm  wə lō  ṣiwwîtîm  wə lō  dibbartî  ʔălêhem  ḥăzôn  šeqer  wə qesem  we ʔĕlîl  wə tarmît  libbām  hēmmā  mitnabbəʔîm  lākem,Transitional Biblical Hebrew
Ezek 47:11,biṣṣōtāʸw  û gəbāʔāʸw  wə lō  yērāpəʔû  lə melaḥ  nittānû,Transitional Biblical Hebrew
Ezek 34:29,wa hăqimōtî  lāhem  maṭṭāʕ  lə šēm  wə lō  yihyû  ʕôd  ʔăsupê  rāʕāb  bā  ʔāreṣ  wə lō  yiśʔû  ʕôd  kəlimmat  ha gôyim,Transitional Biblical Hebrew
Jer 51:37,wə hāyətā  bābel  lə gallîm  məʕôn  tannîm  šammā  û šərēqā  mē ʔên  yôšēb,Transitional Biblical Hebrew
Isa 42:14,heḥĕšêtî  mē ʕôlām  ʔaḥărîš  ʔetʔappāq  ka  yôlēdā  ʔepʕê  ʔeššōm  wə ʔešʔap  yāḥad,Transitional Biblical Hebrew
Jer 9:8,ha ʕal  ʔēllê  lō  ʔepqod  bām  nəʔum  yəhwāh  ʔim  bə gôy  ʔăšer  kā zê  lō  titnaqqēm  napšî,Transitional Biblical Hebrew
Jer 52:27,wa yakkê  ʔôtām  melek  bābel  wa yəmitēm  bə riblā  bə ʔereṣ  ḥămāt  wa yigel  yəhûdā  mē ʕal  ʔadmātô,Transitional Biblical Hebrew
Ezek 14:5,ləmaʕan  təpōś  ʔet  bêt  yiśrāʔēl  bə libbām  ʔăšer  nāzōrû  mē ʕālay  bə gillûlêhem  kullām,Transitional Biblical Hebrew
Ezek 37:2,wə heʕĕbîranî  ʕălêhem  sābîb  sābîb  wə hinnē  rabbôt  məʔōd  ʕal  pənê  ha biqʕā  wə hinnē  yəbēšôt  məʔōd,Transitional Biblical Hebrew
Jer 49:4,mah  tithallî  bā  ʕămāqîm  zāb  ʕimqēk  ha bat  ha šôbēbā  ha bōṭəḥā  bə ʔōṣərōtêhā  mî  yābô  ʔēlāy,Transitional Biblical Hebrew
Ezek 36:1,wə ʔattā  ben  ʔādām  hinnābē  ʔel  hārê  yiśrāʔēl  wə ʔāmartā  hārê  yiśrāʔēl  šimʕû  dəbar  yəhwāh,Transitional Biblical Hebrew
Jer 37:7,kō  ʔāmar  yəhwāh  ʔĕlōhê  yiśrāʔēl  kō  tōmərû  ʔel  melek  yəhûdā  ha šōlēaḥ  ʔetəkem  ʔēlay  lə doršēnî  hinnē  ḥêl  parʕō  ha yōṣē  lākem  lə ʕezrā  šāb  lə ʔarṣô  miṣrāyim,Transitional Biblical Hebrew
Ezek 26:14,û nətattîk  li ṣəḥîaḥ  selaʕ  mišṭaḥ  ḥărāmîm  tihyê  lō  tibbānê  ʕôd  kî  ʔănî  yəhwāh  dibbartî  nəʔum  ʔădōnāy  yəhwih,Transitional Biblical Hebrew
Ezek 16:54,ləmaʕan  tiśʔî  kəlimmātēk  wi niklamt  mi kōl  ʔăšer  ʕāśît  bə naḥămēk  ʔōtān,Transitional Biblical Hebrew
Jer 26:1,bə rēšît  mamləkût  yəhôyāqîm  ben  yōšiyyāhû  melek  yəhûdā  hāyā  ha dābār  ha zê  mē ʔēt  yəhwāh  lē ʔmōr,Transitional Biblical Hebrew
Ezek 40:11,wa yāmod  ʔet  rōḥab  petaḥ  ha šaʕar  ʕeśer  ʔammôt  ʔōrek  ha šaʕar  šəlôš  ʕeśrē  ʔammôt,Transitional Biblical Hebrew
Jer 35:16,kî  hēqîmû  bənê  yəhônādāb  ben  rēkāb  ʔet  miṣwat  ʔăbîhem  ʔăšer  ṣiwwām  wə hā ʕām  ha zê  lō  šāməʕû  ʔēlāy,Transitional Biblical Hebrew
Ezek 38:21,wə qārātî  ʕālāʸw  lə kol  hāray  ḥereb  nəʔum  ʔădōnāy  yəhwih  ḥereb  ʔîš  bə ʔāḥiʸw  tihyê,Transitional Biblical Hebrew
Ezek 36:22,lākēn  ʔĕmōr  lə bêt  yiśrāʔēl  kō  ʔāmar  ʔădōnāy  yəhwih  lō  ləmaʕanəkem  ʔănî  ʕōśê  bêt  yiśrāʔēl  kî  ʔim  lə šēm  qodšî  ʔăšer  ḥillaltem  ba  gôyim  ʔăšer  bātem  šām,Transitional Biblical Hebrew
Jer 48:20,hōbîš  môʔāb  kî  ḥattā  hêlîlû  û zəʕāqû  haggîdû  bə ʔarnôn  kî  šuddad  môʔāb,Transitional Biblical Hebrew
Ezek 10:15,wa yērōmmû  ha kərûbîm  hî  ha ḥayyā  ʔăšer  rāʔîtî  bi nəhar  kəbār,Transitional Biblical Hebrew
Jer 50:27,ḥirəbû  kol  pārêhā  yērədû  la  ṭābaḥ  hôy  ʕălêhem  kî  bā  yômām  ʕēt  pəquddātām,Transitional Biblical Hebrew
Ezek 6:3,wə ʔāmartā  hārê  yiśrāʔēl  šimʕû  dəbar  ʔădōnāy  yəhwih  kō  ʔāmar  ʔădōnāy  yəhwih  le  hārîm  wə la  gəbāʕôt  lā  ʔăpîqîm  wə la  gēʔāyôt  hinnî  ʔănî  mēbî  ʕălêkem  ḥereb  wə ʔibbadtî  bāmôtêkem,Transitional Biblical Hebrew
Jer 5:12,kiḥăšû  ba yhwāh  wa yōmərû  lō  hû  wə lō  tābô  ʕālênû  rāʕā  wə ḥereb  wə rāʕāb  lô  nirʔê,Transitional Biblical Hebrew
Jer 6:16,kō  ʔāmar  yəhwāh  ʕimədû  ʕal  dərākîm  û rəʔû  wə šaʔălû  li nətibôt  ʕôlām  ʔê  zê  derek  ha ṭôb  û ləkû  bāh  û miṣʔû  margôaʕ  lə napšəkem  wa yōmərû  lō  nēlēk,Transitional Biblical Hebrew
Jer 3:18,ba  yāmîm  hā hēmmā  yēləkû  bêt  yəhûdā  ʕal  bêt  yiśrāʔēl  wə yābōʔû  yaḥdāw  mē ʔereṣ  ṣāpôn  ʕal  hā ʔāreṣ  ʔăšer  hinḥaltî  ʔet  ʔăbôtêkem,Transitional Biblical Hebrew
