Verse,Text,Stage
2 Kgs 25:11,wə ʔēt  yeter  hā ʕām  ha nišʔārîm  bā  ʕîr  wə ʔet  ha nōpəlîm  ʔăšer  nāpəlû  ʕal  ha melek  bābel  wə ʔēt  yeter  he hāmôn  heglā  nəbûzarʔădān  rab  ṭabbāḥîm,Classical Biblical Hebrew
2 Kgs 25:12,û mi dallat  hā ʔāreṣ  hišʔîr  rab  ṭabbāḥîm  lə kōrəmîm  û lə yōgəbîm,Classical Biblical Hebrew
2 Kgs 25:13,wə ʔet  ʕammûdê  ha nəḥōšet  ʔăšer  bêt  yəhwāh  wə ʔet  ha məkōnôt  wə ʔet  yom  ha nəḥōšet  ʔăšer  bə bêt  yəhwāh  šibbərû  kaśdîm  wa yiśʔû  ʔet  nəḥuštām  bābelā,Classical Biblical Hebrew
2 Kgs 25:14,wə ʔet  ha sîrōt  wə ʔet  ha yāʕîm  wə ʔet  ha məzammərôt  wə ʔet  ha kappôt  wə ʔēt  kol  kəlê  ha nəḥōšet  ʔăšer  yəšārətû  bām  lāqāḥû,Classical Biblical Hebrew
2 Kgs 25:15,wə ʔet  ha maḥtôt  wə ʔet  ha mizrāqôt  ʔăšer  zāhāb  zāhāb  wa ʔăšer  kesep  kāsep  lāqaḥ  rab  ṭabbāḥîm,Classical Biblical Hebrew
2 Kgs 25:16,hā ʕammûdîm  šənayim  ha yom  hā ʔeḥād  wə ha məkōnôt  ʔăšer  ʕāśā  šəlōmō  lə bêt  yəhwāh  lō  hāyā  mišqāl  li nəḥōšet  kol  ha kēlîm  hā ʔēllê,Classical Biblical Hebrew
2 Kgs 25:17,šəmōnê  ʕeśrē  ʔammā  qômat  hā ʕammûd  hā ʔeḥād  wə kōteret  ʕālāʸw  nəḥōšet  wə qômat  ha kōteret  šālōš  ʔammôt  û śəbākā  wə rimmōnîm  ʕal  ha kōteret  sābîb  ha kōl  nəḥōšet  wə kā ʔēllê  la  ʕammûd  ha šēnî  ʕal  ha śəbākā,Classical Biblical Hebrew
2 Kgs 25:18,wa yiqqaḥ  rab  ṭabbāḥîm  ʔet  śərāyā  kōhēn  hā rōš  wə ʔet  ṣəpanyāhû  kōhēn  mišnê  wə ʔet  šəlōšet  šōmərê  ha sap,Classical Biblical Hebrew
2 Kgs 25:19,û min  hā ʕîr  lāqaḥ  sārîs  ʔeḥād  ʔăšer  hû  pāqîd  ʕal  ʔanšê  ha milḥāmā  wa ḥămiššā  ʔănāšîm  mē rōʔê  pənê  ha melek  ʔăšer  nimṣəʔû  bā  ʕîr  wə ʔēt  ha sōpēr  śar  ha ṣābā  ha maṣbi  ʔet  ʕam  hā ʔāreṣ  wə šiššîm  ʔîš  mē ʕam  hā ʔāreṣ  ha nimṣəʔîm  bā  ʕîr,Classical Biblical Hebrew
2 Kgs 25:20,wa yiqqaḥ  ʔōtām  nəbûzarʔădān  rab  ṭabbāḥîm  wa yōlek  ʔōtām  ʕal  melek  bābel  riblātā,Classical Biblical Hebrew
2 Kgs 25:21,wa yak  ʔōtām  melek  bābel  wa yəmîtēm  bə riblā  bə ʔereṣ  ḥămāt  wa yigel  yəhûdā  mē ʕal  ʔadmātô,Classical Biblical Hebrew
2 Kgs 25:22,wə hā ʕām  ha nišʔār  bə ʔereṣ  yəhûdā  ʔăšer  hišʔîr  nəbûkadneṣṣar  melek  bābel  wa yapqēd  ʕălêhem  ʔet  gədalyāhû  ben  ʔăḥîqām  ben  šāpān,Classical Biblical Hebrew
2 Kgs 25:23,wa yišməʕû  kol  śārê  ha ḥăyālîm  hēmmā  wə hā ʔănāšîm  kî  hipqîd  melek  bābel  ʔet  gədalyāhû  wa yābōʔû  ʔel  gədalyāhû  ha miṣpā  wə yišmāʕēl  ben  nətanyā  wə yôḥānān  ben  qārēaḥ  û śərāyā  ben  tanḥumet  ha nəṭōpātî  wə yaʔăzanyāhû  ben  ha maʕăkātî  hēmmā  wə ʔanšêhem,Classical Biblical Hebrew
2 Kgs 25:24,wa yiššābaʕ  lāhem  gədalyāhû  û lə ʔanšêhem  wa yōmer  lāhem  ʔal  tîrəʔû  mē ʕabədê  ha kaśdîm  šəbû  bā  ʔāreṣ  wə ʕibədû  ʔet  melek  bābel  wə yiṭab  lākem,Classical Biblical Hebrew
2 Kgs 25:25,wa yəhî  ba  ḥōdeš  ha šəbîʕî  bā  yišmāʕēl  ben  nətanyā  ben  ʔĕlîšāmāʕ  mi zeraʕ  ha məlûkā  wa ʕăśārā  ʔănāšîm  ʔittô  wa yakkû  ʔet  gədalyāhû  wa yāmōt  wə ʔet  ha yəhûdîm  wə ʔet  ha kaśdîm  ʔăšer  hāyû  ʔittô  ba  miṣpā,Classical Biblical Hebrew
2 Kgs 25:26,wa yāqumû  kol  hā ʕām  mi qāṭōn  wə ʕad  gādôl  wə śārê  ha ḥăyālîm  wa yābōʔû  miṣrāyim  kî  yārəʔû  mi pənê  kaśdîm,Classical Biblical Hebrew
2 Kgs 25:27,wa yəhî  bi šəlōšîm  wā šebaʕ  šānā  lə gālût  yəhôyākîn  melek  yəhûdā  bi šənêm  ʕāśār  ḥōdeš  bə ʕeśrîm  wə šibʕā  la  ḥōdeš  nāśā  ʔĕwîl mərōdak  melek  bābel  bi šənat  māləkô  ʔet  rōš  yəhôyākîn  melek  yəhûdā  mi bêt  kele,Classical Biblical Hebrew
2 Kgs 25:28,wa yədabbēr  ʔittô  ṭōbôt  wa yittēn  ʔet  kisʔô  mē ʕal  kissē  ha məlākîm  ʔăšer  ʔittô  bə bābel,Classical Biblical Hebrew
2 Kgs 25:29,wə šinnā  ʔēt  bigədê  kilʔô  wə ʔākal  leḥem  tāmîd  lə pānāʸw  kol  yəmê  ḥayyāʸw,Classical Biblical Hebrew
2 Kgs 25:30,wa ʔăruḥātô  ʔăruḥat  tāmîd  nittənā  lô  mē ʔēt  ha melek  dəbar  yôm  bə yômô  kōl  yəmê  ḥayyāw,Classical Biblical Hebrew
Isa 40:1,naḥămû  naḥămû  ʕammî  yōmar  ʔĕlōhêkem,Transitional Biblical Hebrew
Isa 40:2,dabbərû  ʕal  lēb  yərûšālaim  wə qirʔû  ʔēlêhā  kî  māləʔā  ṣəbāʔāh  kî  nirṣā  ʕăwōnāh  kî  lāqəḥā  mi yad  yəhwāh  kiplayim  bə kol  ḥaṭṭōtêhā,Transitional Biblical Hebrew
Isa 40:3,qôl  qôrē  ba  midbār  pannû  derek  yəhwāh  yaššərû  bā  ʕărābā  məsillā  lē ʔlōhênû,Transitional Biblical Hebrew
Isa 40:4,kol  gê  yinnāśē  wə kol  har  wə gibʕā  yišpālû  wə hāyā  he ʕāqōb  lə mîšôr  wə hā rəkāsîm  lə biqʕā,Transitional Biblical Hebrew
Isa 40:5,wə niglā  kəbôd  yəhwāh  wə rāʔû  kol  bāśār  yaḥdāw  kî  pî  yəhwāh  dibbēr,Transitional Biblical Hebrew
Isa 40:6,qôl  ʔōmēr  qərā  wə ʔāmar  mā  ʔeqrā  kol  ha bāśār  ḥāṣîr  wə kol  ḥasdô  kə ṣîṣ  ha śādê,Transitional Biblical Hebrew
Isa 40:7,yābēš  ḥāṣîr  nābēl  ṣîṣ  kî  rûaḥ  yəhwāh  nāšəbā  bô  ʔākēn  ḥāṣîr  hā ʕām,Transitional Biblical Hebrew
Isa 40:8,yābēš  ḥāṣîr  nābēl  ṣîṣ  û dəbar  ʔĕlōhênû  yāqûm  lə ʕôlām,Transitional Biblical Hebrew
Isa 40:9,ʕal  har  gābōha  ʕălî  lāk  məbaśśeret  ṣiyyôn  hārîmî  ba  kōaḥ  qôlēk  məbaśśeret  yərûšālāim  hārîmî  ʔal  tîrāʔî  ʔimrî  lə ʕārê  yəhûdā  hinnē  ʔĕlōhêkem,Transitional Biblical Hebrew
Isa 40:10,hinnē  ʔădōnāy  yəhwih  bə ḥāzāq  yābô  û zərōʕô  mōšəlā  lô  hinnē  śəkārô  ʔittô  û pəʕullātô  lə pānāʸw,Transitional Biblical Hebrew
Isa 40:11,kə rōʕê  ʕedrô  yirʕê  bi zərōʕô  yəqabbēṣ  ṭəlāʔîm  û bə ḥêqô  yiśśā  ʕālôt  yənahēl,Transitional Biblical Hebrew
Isa 40:12,mî  mādad  bə šoʕᵒlô  mayim  wə šāmayim  ba  zeret  tikkēn  wə kol  ba  šāliš  ʕăpar  hā ʔāreṣ  wə šāqal  ba  peles  hārîm  û gəbāʕôt  bə mōzənāyim,Transitional Biblical Hebrew
Isa 40:13,mî  tikkēn  ʔet  rûaḥ  yəhwāh  wə ʔîš  ʕăṣātô  yôdîʕennû,Transitional Biblical Hebrew
Isa 40:14,ʔet  mî  nôʕāṣ  wa yəbînēhû  wa yəlammədēhû  bə ʔōraḥ  mišpāṭ  wa yəlammədēhû  daʕat  wə derek  təbûnôt  yôdîʕennû,Transitional Biblical Hebrew
Isa 40:15,hēn  gôyim  kə mar  mi dəlî  û kə šaḥaq  mōzənayim  neḥšābû  hēn  ʔiyyîm  ka  daq  yiṭṭôl,Transitional Biblical Hebrew
Isa 40:16,û ləbānôn  ʔên  dê  bāʕēr  wə ḥayyātô  ʔên  dê  ʕôlā,Transitional Biblical Hebrew
Isa 40:17,kol  ha gôyim  kə ʔayin  negdô  mē ʔepes  wā tōhû  neḥšəbû  lô,Transitional Biblical Hebrew
Isa 40:18,wə ʔel  mî  tədamməyûn  ʔēl  û mah  dəmût  taʕarəkû  lô,Transitional Biblical Hebrew
Isa 40:19,ha pesel  nāsak  ḥārāš  wə ṣōrēp  ba  zāhāb  yəraqqəʕennû  û rətuqôt  kesep  ṣôrēp,Transitional Biblical Hebrew
Isa 40:20,ha məsukkān  tərûmā  ʕēṣ  lō  yirqab  yibḥār  ḥārāš  ḥākām  yəbaqqeš  lô  lə hākîn  pesel  lō  yimmôṭ,Transitional Biblical Hebrew
Isa 40:21,hă lô  tēdəʕû  hă lô  tišmāʕû  hă lô  huggad  mē rōš  lākem  hă lô  hăbînōtem  môsədôt  hā ʔāreṣ,Transitional Biblical Hebrew
Isa 40:22,ha yōšēb  ʕal  ḥûg  hā ʔāreṣ  wə yōšəbêhā  ka ḥăgābîm  ha nôṭê  ka  dōq  šāmayim  wa yimtāḥēm  kā  ʔōhel  lā šābet,Transitional Biblical Hebrew
Isa 40:23,ha nôtēn  rôzənîm  lə ʔāyin  šōpəṭê  ʔereṣ  ka  tōhû  ʕāśā,Transitional Biblical Hebrew
Isa 40:24,ʔap  bal  niṭṭāʕû  ʔap  bal  zōrāʕû  ʔap  bal  šōrēš  bā  ʔāreṣ  gizʕām  wə gam  nāšap  bāhem  wa yibāšû  û səʕārā  ka  qaš  tiśśāʔēm,Transitional Biblical Hebrew
Isa 40:25,wə ʔel  mî  tədamməyûnî  wə ʔešwê  yōmar  qādôš,Transitional Biblical Hebrew
Isa 40:26,śəʔû  mārôm  ʕênêkem  û rəʔû  mî  bārā  ʔēllê  ha môṣî  bə mispār  ṣəbāʔām  lə kullām  bə šēm  yiqrā  mē rōb  ʔônîm  wə ʔammîṣ  kōaḥ  ʔîš  lō  neʕdār,Transitional Biblical Hebrew
Isa 40:27,lāmmā  tōmar  yaʕăqōb  û tədabbēr  yiśrāʔēl  nistərā  darkî  mē yəhwāh  û mē ʔĕlōhay  mišpāṭî  yaʕăbôr,Transitional Biblical Hebrew
Isa 40:28,hă lô  yādaʕtā  ʔim  lō  šāmaʕtā  ʔĕlōhê  ʕôlām  yəhwāh  bôrē  qəṣôt  hā ʔāreṣ  lō  yîʕap  wə lō  yîgāʕ  ʔên  ḥēqer  li təbûnātô,Transitional Biblical Hebrew
Isa 40:29,nōtēn  la  yāʕēp  kōaḥ  û lə ʔên  ʔônîm  ʕoṣmā  yarbê,Transitional Biblical Hebrew
Isa 40:30,wə yiʕăpû  nəʕārîm  wə yigāʕû  û baḥûrîm  kāšôl  yikkāšēlû,Transitional Biblical Hebrew
Isa 40:31,wə qôyē  yəhwāh  yaḥălîpû  kōaḥ  yaʕălû  ʔēber  ka  nəšārîm  yārûṣû  wə lō  yîgāʕû  yēləkû  wə lō  yîʕāpû,Transitional Biblical Hebrew
Isa 41:1,haḥărîšû  ʔēlay  ʔiyyîm  û ləʔummîm  yaḥălîpû  kōaḥ  yiggəšû  ʔāz  yədabbērû  yaḥdāw  la  mišpāṭ  niqrābā,Transitional Biblical Hebrew
Isa 41:2,mî  hēʕîr  mi mizrāḥ  ṣedeq  yiqrāʔēhû  lə raglô  yittēn  lə pānāʸw  gôyim  û məlākîm  yard  yittēn  ke  ʕāpār  ḥarbô  kə qaš  niddāp  qaštô,Transitional Biblical Hebrew
Isa 41:3,yirdəpēm  yaʕăbôr  šālôm  ʔōraḥ  bə raglāʸw  lō  yābô,Transitional Biblical Hebrew
Isa 41:4,mî  pāʕal  wə ʕāśā  qōrē  ha dōrôt  mē rōš  ʔănî  yəhwāh  rišôn  wə ʔet  ʔaḥărōnîm  ʔănî  hû,Transitional Biblical Hebrew
Isa 41:5,rāʔû  ʔiyyîm  wə yîrāʔû  qəṣôt  hā ʔāreṣ  yeḥĕrādû  qārəbû  wa yeʔĕtāyûn,Transitional Biblical Hebrew
Isa 41:6,ʔîš  ʔet  rēʕēhû  yaʕzōrû  û lə ʔāḥiʸw  yōmar  ḥăzāq,Transitional Biblical Hebrew
Isa 41:7,wa yəḥazzēq  ḥārāš  ʔet  ṣōrēp  maḥălîq  paṭṭîš  ʔet  hôlem  pāʕam  ʔōmēr  la  debeq  ṭôb  hû  wa yəḥazzəqēhû  bə masmərîm  lō  yimmôṭ,Transitional Biblical Hebrew
Isa 41:8,wə ʔattā  yiśrāʔēl  ʕabdî  yaʕăqōb  ʔăšer  bəḥartîkā  zeraʕ  ʔabrāhām  ʔōhăbî,Transitional Biblical Hebrew
Isa 41:9,ʔăšer  heḥĕzaqtîkā  mi qəṣôt  hā ʔāreṣ  û mē ʔăṣîlêhā  qərātîkā  wā ʔōmar  ləkā  ʕabdî  ʔattā  bəḥartîkā  wə lō  məʔastîkā,Transitional Biblical Hebrew
Isa 41:10,ʔal  tîrā  kî  ʕimməkā  ʔānî  ʔal  tištāʕ  kî  ʔănî  ʔĕlōhêkā  ʔimmaṣtîkā  ʔap  ʕăzartîkā  ʔap  təmaktîkā  bi ymîn  ṣidqî,Transitional Biblical Hebrew
Isa 41:11,hēn  yēbōšû  wə yikkāləmû  kōl  ha neḥĕrîm  bāk  yihyû  kə ʔayin  wə yōbədû  ʔanšê  rîbekā,Transitional Biblical Hebrew
Isa 41:12,təbaqšēm  wə lō  timṣāʔēm  ʔanšê  maṣṣutekā  yihyû  kə ʔayin  û kə ʔepes  ʔanšê  milḥamtekā,Transitional Biblical Hebrew
Isa 41:13,kî  ʔănî  yəhwāh  ʔĕlōhêkā  maḥăzîq  yəmînekā  hā ʔōmēr  ləkā  ʔal  tîrā  ʔănî  ʕăzartîkā,Transitional Biblical Hebrew
Isa 41:14,ʔal  tîrəʔî  tôlaʕat  yaʕăqōb  mətê  yiśrāʔēl  ʔănî  ʕăzartîk  nəʔum  yəhwāh  wə gōʔălēk  qədôš  yiśrāʔēl,Transitional Biblical Hebrew
Isa 41:15,hinnē  śamtîk  lə môrag  ḥārûṣ  ḥādāš  baʕal  pîpiyyôt  tādûš  hārîm  wə tādōq  û gəbāʕôt  ka  mōṣ  tāśîm,Transitional Biblical Hebrew
Isa 41:16,tizrēm  wə rûaḥ  tiśśāʔēm  û səʕārā  tāpîṣ  ʔôtām  wə ʔattā  tāgîl  ba yhwāh  bi qədôš  yiśrāʔēl  tithallāl,Transitional Biblical Hebrew
Isa 41:17,hā ʕăniyyîm  wə hā ʔebyônîm  məbaqšîm  mayim  wā ʔayin  ləšônām  ba  ṣāmā  nāšāttā  ʔănî  yəhwāh  ʔeʕĕnēm  ʔĕlōhê  yiśrāʔēl  lō  ʔeʕezəbēm,Transitional Biblical Hebrew
Isa 41:18,ʔeptaḥ  ʕal  šəpāyîm  nəhārôt  û bə tôk  bəqāʕôt  maʕyānôt  ʔāśîm  midbār  la ʔăgam  mayim  wə ʔereṣ  ṣiyyā  lə môṣāʔê  māyim,Transitional Biblical Hebrew
Isa 41:19,ʔettēn  ba  midbār  ʔerez  šiṭṭā  wa hădas  wə ʕēṣ  šāmen  ʔāśîm  bā  ʕărābā  bərôš  tidhār  û təʔaššûr  yaḥdāw,Transitional Biblical Hebrew
Isa 41:20,ləmaʕan  yirʔû  wə yēdəʕû  wə yāśîmû  wə yaśkîlû  yaḥdāw  kî  yad  yəhwāh  ʕāśətā  zōt  û qədôš  yiśrāʔēl  bərāʔāh,Transitional Biblical Hebrew
Isa 41:21,qārəbû  rîbəkem  yōmar  yəhwāh  haggîšû  ʕăṣumôtêkem  yōmar  melek  yaʕăqōb,Transitional Biblical Hebrew
Isa 41:22,yaggîšû  wə yaggîdû  lānû  ʔēt  ʔăšer  tiqrênā  hā rišōnôt  mā  hēnnā  haggîdû  wə nāśîmā  libbēnû  wə nēdəʕā  ʔaḥărîtān  ʔô  ha bāʔôt  hašmîʕunû,Transitional Biblical Hebrew
Isa 41:23,haggîdû  hā ʔōtiyyôt  lə ʔāḥôr  wə nēdəʕā  kî  ʔĕlōhîm  ʔattem  ʔap  têṭîbû  wə tārēʕû  wə ništāʕā  wə nirʔê  yaḥdāw,Transitional Biblical Hebrew
Isa 41:24,hēn  ʔattem  mē ʔayin  û poʕoləkem  mē ʔāpaʕ  tôʕēbā  yibḥar  bākem,Transitional Biblical Hebrew
Isa 41:25,haʕîrôtî  mi ṣāpôn  wa yat  mi mizraḥ  šemeš  yiqrā  bi šəmî  wə yābō  səgānîm  kəmô  ḥōmer  û kəmô  yôṣēr  yirmos  ṭîṭ,Transitional Biblical Hebrew
Isa 41:26,mî  higgîd  mē rōš  wə nēdāʕā  û mi lə pānîm  wə nōmar  ṣaddîq  ʔap  ʔên  maggîd  ʔap  ʔên  mašmîaʕ  ʔap  ʔên  šōmēaʕ  ʔimrêkem,Transitional Biblical Hebrew
Isa 41:27,rišôn  lə ṣiyyôn  hinnē  hinnām  wə li yrûšālaim  məbaśśēr  ʔettēn,Transitional Biblical Hebrew
Isa 41:28,wə ʔēre  wə ʔên  ʔîš  û mē ʔēllê  wə ʔên  yôʕēṣ  wə ʔešʔālēm  wə yāšîbû  dābār,Transitional Biblical Hebrew
Isa 41:29,hēn  kullām  ʔāwen  ʔepes  maʕăśêhem  rûaḥ  wā tōhû  niskêhem,Transitional Biblical Hebrew
Isa 42:1,hēn  ʕabdî  ʔetmāk  bô  bəḥîrî  rāṣətā  napšî  nātattî  rûḥî  ʕālāʸw  mišpāṭ  la  gôyim  yôṣî,Transitional Biblical Hebrew
Isa 42:2,lō  yiṣʕaq  wə lō  yiśśā  wə lō  yašmîaʕ  ba  ḥûṣ  qôlô,Transitional Biblical Hebrew
Isa 42:3,qānê  rāṣûṣ  lō  yišbôr  û pištā  kēhā  lō  yəkabbennā  le ʔĕmet  yôṣî  mišpāṭ,Transitional Biblical Hebrew
Isa 42:4,lō  yikhê  wə lō  yārûṣ  ʕad  yāśîm  bā  ʔāreṣ  mišpāṭ  û lə tôrātô  ʔiyyîm  yəyaḥêlû,Transitional Biblical Hebrew
Isa 42:5,kō  ʔāmar  hā ʔēl  yəhwāh  bôrē  ha šāmayim  wə nôṭêhem  rōqaʕ  hā ʔāreṣ  wə ṣeʔĕṣāʔêhā  nōtēn  nəšāmā  lā  ʕām  ʕālêhā  wə rûaḥ  la  hōləkîm  bāh,Transitional Biblical Hebrew
Isa 42:6,ʔănî  yəhwāh  qərātîkā  bə ṣedeq  wə ʔaḥzēq  bə yādekā  wə ʔeṣṣārəkā  wə ʔettenəkā  li bərît  ʕām  lə ʔôr  gôyim,Transitional Biblical Hebrew
Isa 42:7,li pəqōaḥ  ʕênayim  ʕiwrôt  lə hôṣî  mi masgēr  ʔassîr  mi bêt  kele  yōšəbê  ḥōšek,Transitional Biblical Hebrew
Isa 42:8,ʔănî  yəhwāh  hû  šəmî  û kəbôdî  lə ʔaḥēr  lō  ʔettēn  û təhillātî  la  pəsîlîm,Transitional Biblical Hebrew
Isa 42:9,hā rišōnôt  hinnē  bāʔû  wa ḥădāšôt  ʔănî  maggîd  bə ṭerem  tiṣmaḥnā  ʔašmîʕ  ʔetəkem,Transitional Biblical Hebrew
Isa 42:10,šîrû  la yhwāh  šîr  ḥādāš  təhillātô  mi qəṣē  hā ʔāreṣ  yôrədê  ha yom  û məlōʔô  ʔiyyîm  wə yōšəbêhem,Transitional Biblical Hebrew
Isa 42:11,yiśʔû  midbār  wə ʕārāʸw  ḥăṣērîm  tēšēb  qēdār  yārōnnû  yōšəbê  selaʕ  mē rōš  hārîm  yiṣwāḥû,Transitional Biblical Hebrew
Isa 42:12,yāśîmû  la yhwāh  kābôd  û təhillātô  bā  ʔiyyîm  yaggîdû,Transitional Biblical Hebrew
Isa 42:13,yəhwāh  ka  gibbôr  yēṣē  kə ʔîš  milḥāmôt  yāʕîr  qinʔā  yārîaʕ  ʔap  yaṣrîaḥ  ʕal  ʔōyəbāʸw  yitgabbār,Transitional Biblical Hebrew
Isa 42:14,heḥĕšêtî  mē ʕôlām  ʔaḥărîš  ʔetʔappāq  ka  yôlēdā  ʔepʕê  ʔeššōm  wə ʔešʔap  yāḥad,Transitional Biblical Hebrew
Isa 42:15,ʔaḥărîb  hārîm  û gəbāʕôt  wə kol  ʕeśbām  ʔôbîš  wə śamtî  nəhārôt  lā  ʔiyyîm  wa ʔăgammîm  ʔôbîš,Transitional Biblical Hebrew
Isa 42:16,wə hôlaktî  ʕiwrîm  bə derek  lō  yādāʕû  bi nətîbôt  lō  yādəʕû  ʔadrîkēm  ʔāśîm  maḥšāk  li pənêhem  lā  ʔôr  û maʕăqaššîm  lə mîšôr  ʔēllê  ha dəbārîm  ʕăśîtim  wə lō  ʕăzabtîm,Transitional Biblical Hebrew
Isa 42:17,nāsōgû  ʔāḥôr  yēbōšû  bōšet  ha bōṭəḥîm  ba  pāsel  hā ʔōmərîm  lə massēkā  ʔattem  ʔĕlōhênû,Transitional Biblical Hebrew
Isa 42:18,ha ḥērəšîm  šəmāʕû  wə ha ʕiwrîm  habbîṭû  li rəʔôt,Transitional Biblical Hebrew
Isa 42:19,mî  ʕiwwēr  kî  ʔim  ʕabdî  wə ḥērēš  kə malʔākî  ʔešlāḥ  mî  ʕiwwēr  ki məšullām  wə ʕiwwēr  kə ʕebed  yəhwāh,Transitional Biblical Hebrew
Isa 42:20,rāʔôt  rabbôt  wə lō  tišmōr  pāqôaḥ  ʔoznayim  wə lō  yišmāʕ,Transitional Biblical Hebrew
Isa 42:21,yəhwāh  ḥāpēṣ  ləmaʕan  ṣidqô  yagdîl  tôrā  wə yadîr,Transitional Biblical Hebrew
Isa 42:22,wə hû  ʕam  bāzûz  wə šāsûy  hāpēaḥ  ba  ḥûrîm  kullām  û bə bāttê  kəlāʔîm  hoḥbāʔû  hāyû  lā baz  wə ʔên  maṣṣîl  məšissā  wə ʔên  ʔōmēr  hāšab,Transitional Biblical Hebrew
Isa 42:23,mî  bākem  yaʔăzîn  zōt  yaqšib  wə yišmaʕ  lə ʔāḥôr,Transitional Biblical Hebrew
Isa 42:24,mî  nātan  li məšîssā  yaʕăqōb  wə yiśrāʔēl  lə bōzəzîm  hă lô  yəhwāh  zû  ḥāṭānû  lô  wə lō  ʔābû  bi dərākāʸw  hālôk  wə lō  šāməʕû  bə tôrātô,Transitional Biblical Hebrew
Isa 42:25,wa yišpōk  ʕālāʸw  ḥēmā  ʔappô  we ʕĕzûz  milḥāmā  wa təlahăṭēhû  mi sābîb  wə lō  yādāʕ  wa tibʕar  bô  wə lō  yāśîm  ʕal  lēb,Transitional Biblical Hebrew
Isa 43:1,wə ʕattā  kō  ʔāmar  yəhwāh  bōraʔăkā  yaʕăqōb  wə yōṣerəkā  yiśrāʔēl  ʔal  tîrā  kî  gəʔaltîkā  qārātî  bə šiməkā  lî  ʔāttā,Transitional Biblical Hebrew
Isa 43:2,kî  taʕăbōr  ba  mayim  ʔittəkā  ʔānî  û ba  nəhārôt  lō  yišṭəpûkā  kî  tēlēk  bəmô  ʔēš  lō  tikkāwê  wə lêābā  lō  tibʕar  bāk,Transitional Biblical Hebrew
Isa 43:3,kî  ʔănî  yəhwāh  ʔĕlōhêkā  qədôš  yiśrāʔēl  môšîʕekā  nātattî  koprəkā  miṣrayim  kûš  û səbā  taḥtêkā,Transitional Biblical Hebrew
Isa 43:4,mē ʔăšer  yāqartā  bə ʕênay  nikbadtā  wa ʔănî  ʔăhabtîkā  wə ʔettēn  ʔādām  taḥtêkā  û ləʔummîm  taḥat  napšekā,Transitional Biblical Hebrew
Isa 43:5,ʔal  tîrā  kî  ʔittəkā  ʔānî  mi mizrāḥ  ʔābî  zarʕekā  û mi maʕărāb  ʔăqabbəṣekkā,Transitional Biblical Hebrew
Isa 43:6,ʔōmar  la  ṣāpôn  tēnî  û lə têmān  ʔal  tiklāʔî  hābîʔî  bānay  mē rāḥôq  û bənôtay  mi qəṣē  hā ʔāreṣ,Transitional Biblical Hebrew
Isa 43:7,kōl  ha niqrā  bi šəmî  wə li kəbôdî  bərātiʸw  yəṣartiʸw  ʔap  ʕăśîtiʸw,Transitional Biblical Hebrew
Isa 43:8,hôṣî  ʕam  ʕiwwēr  wə ʕênayim  yēš  wə ḥērəšîm  wə ʔoznayim  lāmô,Transitional Biblical Hebrew
Isa 43:9,kol  ha gôyim  niqbəṣû  yaḥdāw  wə yēʔāsəpû  ləʔummîm  mî  bāhem  yaggîd  zōt  wə rišōnôt  yašmîʕunû  yittənû  ʕēdêhem  wə yiṣdāqû  wə yišməʕû  wə yōmərû  ʔĕmet,Transitional Biblical Hebrew
Isa 43:10,ʔattem  ʕēday  nəʔum  yəhwāh  wə ʕabdî  ʔăšer  bāḥārəttî  ləmaʕan  tēdəʕû  wə taʔămînû  lî  wə tābînû  kî  ʔănî  hû  lə pānay  lō  nôṣar  ʔēl  wə ʔaḥăray  lō  yihyê,Transitional Biblical Hebrew
Isa 43:11,ʔānōkî  ʔānōkî  yəhwāh  wə ʔên  mi balʕāday  môšîaʕ,Transitional Biblical Hebrew
Isa 43:12,ʔānōkî  higgadtî  wə hôšaʕtî  wə hišmaʕtî  wə ʔên  bākem  zār  wə ʔattem  ʕēday  nəʔum  yəhwāh  wa ʔănî  ʔēl,Transitional Biblical Hebrew
Isa 43:13,gam  mi yôm  ʔănî  hû  wə ʔên  mi yādî  maṣṣîl  ʔepʕal  û mî  yəšîbennā,Transitional Biblical Hebrew
Isa 43:14,kō  ʔāmar  yəhwāh  gōʔaləkem  qədôš  yiśrāʔēl  ləmaʕanəkem  šillaḥtî  bābelā  wə hôradtî  bārîḥîm  kullām  wə kaśdîm  bo ʔᵒniyyôt  rinnātām,Transitional Biblical Hebrew
Isa 43:15,ʔănî  yəhwāh  qədôšəkem  bôrē  yiśrāʔēl  malkəkem,Transitional Biblical Hebrew
Isa 43:16,kō  ʔāmar  yəhwāh  ha nôtēn  ba  yom  dārek  û bə mayim  ʕazzîm  nətîbā,Transitional Biblical Hebrew
Isa 43:17,ha môṣî  rekeb  wā sûs  ḥayil  wə ʕizzûz  yaḥdāw  yiškəbû  bal  yāqûmû  dāʕăkû  ka  pištā  kābû,Transitional Biblical Hebrew
Isa 43:18,ʔal  tizkərû  rišōnôt  wə qadmōniyyôt  ʔal  titbōnānû,Transitional Biblical Hebrew
Isa 43:19,hinnî  ʕōśê  ḥădāšā  ʕattā  tiṣmāḥ  hă lô  tēdāʕûhā  ʔap  ʔāśîm  ba  midbār  derek  bi yšimôn  nəhārôt,Transitional Biblical Hebrew
